label,review
1,"入住很多次了都忘记点评了.现在全部补上.哈哈.酒店已经有我的常客记录了.东西忘记了在房间,即使是一个小小的手机电池,酒店也很重视,立即联系到了我."
1,"优点:1.环境优雅,绿化很好2.服务员很热情3.免费接送机服务缺点:1.按摩电话太多2.没有瓶装矿泉水建议:1.首次入住提供水果2.提供免费瓶装矿泉水"
1,环境非常非常好，庭院式小栋别墅，虽然说酒店年限很久了，据说92年就有了，房间略小，但是服务、环境都绝佳，强烈推荐，绝对安静。唯一不好的是电视，最早的那种21寸彩电可能，我住的房间没出问题，朋友的房间进去电视不能开，找服务员，服务员很快搞定。数字电视的声音变化很大，这个频道正常声音，换个频道能吓死人――欧洲杯，凌晨的声音，唉，隔壁的那个……
1,环境优雅，但蚊子剧多，光被我打死的就有二三十支，漏网者中尚有吞舟之鱼。酒店有接机服务，但所派来的司机向我推荐次日包车一日游，只需150块。然次日方知，此纯为一圈套也，耽误我诸多时间，可气。另外，早餐极差，牛奶是用奶粉冲的，而且连奶粉都舍不得放，稀得跟刷锅水似的。
1,"房间真的很干净,老公总是说我有洁癖,金版纳的房间卫生,我很满意!服务态度也很好,头一天下午要洗澡,刚打开淋浴没有热水,打电话给服务员,说让我们放一会儿水,热水就来了.后来,服务员两次来房间问热水的情况,第一次让我们把水多放一会儿,第二次,她进房间检查淋浴,才发现是我们自己把热水方向搞反了,总之,服务非常及时而且态度很好!酒店有个大的露天游泳池,感觉很不错,虽然没有亲自下水,但看到其他客人还是游得蛮开心的.游泳池的水很蓝,我们住了两晚就遇到一次游泳池换水,应该还是挺干净的.酒点提供免费接机的车也很不错,接我们的是西双版纳少见的桑塔那3000,非常干净,司机人也很好,我们后来就是包他的车玩了两天半,价格很公道.早餐的自助餐我觉得还不错了,五六个中式炒菜,几种西式蛋糕面包,沙拉,培根,还有牛奶,果汁,另外有米粉.印象中好象没有鸡蛋,我比较爱吃鸡蛋的,呵呵."
1,很满意这次的选择。金版纳真是性价比极高。离开市中心又很近，早餐也比较丰富。别墅型的房屋让人回归自然。这个3星货真价实的
1,"因为这里有免费的宽带,才预定了豪华单人大床房...下面是我的一些优缺点评价:优点:1.环境不错,别墅型的房子..到处种的椰子树..一个大游泳池.2.地里位置不错,属于市中心..2分钟路程一个大型超市(对于本地来说),..3分钟路程吃饭的地方很方便,走路2分钟不到就有水果市场..晚上周围的马路上也相当热闹3.房间还算干净..4.有早餐,随便对付一下应该是没有问题的...缺点:1.房间比较小,热水好像是有时间才有的..因为我下午洗澡一般都没有热水2.晚上上网的速度跟牛一样,根本打不开网页..不知道什么原因...问服务台,回答是""我们也是这样的""总体来说,200多的房价对于这样的酒店算是还可以了...我们出门总不能要求酒店就跟自己的家一样..再说了就是在家你可能也有时候会抱怨卫生间有味道,厨房太小..我们出来了总是随遇而安吧...祝大家旅程愉快.."
1,"因为工作关系,每个月都会去住.在金华市区400左右是最好的选择."
1,西双版纳是个美丽的度假胜地，酒店就价格而言也物有所值，提供的早餐种类繁多且服务态度良好。我想借贵宝地提出一个建议，西双版纳的山林草木众多，植被繁茂，有少数民族居于山野，却不知火势猛于虎，常见他们将烟头之类随便丢弃于山林，更有甚者，我们在傣皇宫的猴山上看到当地的民俗表演中有一项是过节放高升，现在正是旱季，森林防火更是重中之重，若因疏于防范而酿成大祸，会给国家人民带来莫大的损失，望当地政府引以为鉴！
1,我们6人在金版纳住了3个晚上，大家都比较满意。房间稍微有点小，但相对于其价格已经很不错了。地点也不错。还有个比较大的游泳池。餐厅很好。我们在餐厅吃过一次午餐，无论是服务和菜都很好。唯一的问题是餐厅太出名了（被评为当地的最佳婚宴餐厅，所以晚餐一般都被包去举行婚宴。所以我们住了3个晚上居然没能在酒店餐厅吃上一次晚餐）。
1,酒店环境很好，商务中心很热情．免费接送机服务很好．房间设施尚可，但浴室条件稍差，没有吹风机，热水也要早７：３０时以后才有．而且总说线路繁忙不能刷卡，房费要付现金，不太理解．
1,多年入住此酒店，主要是服务和地理位置好。但房间和设施太陈旧了，应该要重装修才行，否则性价比不高
1,地段非常棒.住的是高级商务间.感觉房间有些小.另空调`的制冷效果也不行.不过门童和服务生很热情.而且有免费水果.地毯和装修有些陈旧~~~
1,"酒店的地理位置非常棒,住的高级商务间.感觉房间非常小.门童和服务生都非常热情.还有免费的水果.地毯和装修有些陈旧~"
1,不错，房间很大，设施比较完备，地理位置也很方便。电视机稍微差了一点。
1,在常州还是很不错，性价比很高的酒店。地理位置很好，离火车站就5分钟的车程。酒店有一定历史了，设施稍有陈旧感，但服务很不错，每天会有服务员送上报纸，现在偶尔也送上小点心。生日的时候会送花。呵呵。其实对男士来说，不如送点水果比较实在。呵呵，是不是太过苛刻了。
1,作为4星酒店装修虽较陈旧但还可以。客房各等设备齐全。交通以的士为主。到火车站7元，关城10元，还算方便。餐厅服务态度不错，我们回来晚了，餐厅就要下班了，但仍给我们炒了拨鱼子。仅14元的生意，等了我们半天。对前台的服务就不敢恭维，非常不喜欢使用信用卡的旅客。要求我交现金，并告知使用信用卡授权无法取消。被逼无奈，我拿出钱夹给她看，里面只有130多元。这位前台登记人员竞要求我给她100元现金，就没想想我要出去吃个宵夜，打个车咋办？在我的一再坚持下，才使用了信用卡授权。其实在使用授权，及后来的取消授权和结账都非常快捷，没有丝毫的麻烦。但就不明白她为什么不让我用信用卡。就为这点事情足足耽误了好几分钟。还一再让我们在预定房价的基础上加10元可以什么随便打电话，难道我们来嘉峪关旅游就是为了在酒店里煲电话粥吗？我没同意，我告诉他我希望按预定的价格，她说那就没房了，但我说如果你不给我安排，我会去携程投诉。一听这话房子又有了。
1,长城酒店的外形很壮观。是嘉峪关里两家四星酒店之一。不过太陈旧了。优点1.离雄关广场走路10分钟。那吃饭、购物都很方便。2.毕竟是四星级酒店，房间设施还是比较齐全的。3.每天服务员都送两瓶热水到房间，另外还有一瓶凉的开水。挺温馨的。缺点1.卫生间手纸太糙了:(2.服务中心电话经常无人接听。不过，接听后响应速度还是很快的
1,"因为工作关系,每个月都会去住.在金华市区400左右是最好的选择.服务很好,早餐很好,离市中心也很近.360的标间装修风格稍旧但仍然整洁干净.强烈推荐.前台服务每次给我感觉都很好,表扬."
1,"酒店设施相对4星稍显陈旧,而且上网要另外收费不合理,不过服务员是我见过最热情的了,不但跑了三楼(我坐电梯,但是电梯门坏了,她出去摆弄,门就关上了)给我开门,还进门帮我开热水,还帮我往水壶里装水,真是热情到....早餐不是自助的,10元的早餐没什么可吃的,只能是填饱肚子了,性价比一般!"
1,比较旧了，但整体感觉还行。服务也还可以。
1,酒店大堂很大，显的很气派，服务也不错，我们是半夜将近12点到的，前台服务人员仍然很热情，速度也很快，房间设施很好，我们的窗下就是酒店的餐厅，服务员仍然提示晚上要关好窗，不知为何，难道真的那么不安全吗，我们听从了劝告....
1,外观很有特点，长城外观，显然白天为了省电，大堂不开灯。。。似乎感觉上入住的人数有点少，另外就是入住手续有点意思，开什么入住通知书等等。。。
1,地理位置不错，离去机场大大巴站很近，周围吃饭很方便，有一家齐齐火锅不错，也很便宜.
1,住了一晚，感觉还不错。服务员的态度很热情，房间虽然不大，但是很整洁卫生。最好的一点是位置不错，步行不到5分钟就是机场大巴的上清寺车站，到重庆火车站步行也只需要10分钟左右。特别推荐酒店附近一家齐齐火锅，非常价廉物美。
1,"我入住在如家,让我这个漂泊在做技术服务的人员真正感到如家的感觉,我非常喜欢!"
1,服务热情，交通便利，早餐品种少点，但是比较干净，下次去重庆还会去住~~~
1,酒店的交通不很方便，电梯特别慢，其余还是如家特色。
1,以前住过这家饭店，但那时还是HILTON管理的，现在是NIKKO了，感觉明显不如以前，并且设施也有些陈旧了，但在大连五星级饭店，这家饭店的价位相对来说还比较合理，酒店附近有个新建的时尚生活区，有一些好的餐厅和咖啡店不错，酒店综合服务和管理还需要加强。
1,可以说是金华最好的宾馆了，但不是性价比最高的。金华没有比它好的，但是同星级的不是最好，还过的去吧，价格高了点
1,非常不错的一家酒店。没有什么可以挑剔的了。
1,优点：1房间大，也很干净。2地点不错，去那里都很方便。3服务态度好。缺点：还没有发现。
1,"这家酒店的设施真的非常不错.地理位置也方便,大堂气派.由于没有我预订的那种房型,到前台的时候,酒店给升级到高级房,总体来说,是很满意的."
1,很不错的一家5星级酒店。房间也很干净，就是电视太小，而且离床比较远，看不太清楚。服务人员态度也很好。下次一定会再住。
1,前台的MM很不错，效率高，态度也非常好。
1,电视太小了，字幕都无法看清，服务人员还是很不错的。前台的MM态度都很好
1,"酒店的大堂很不错,房间也很好,温馨、舒适，是个不错的五星级酒店。"
1,非常不错的酒店，房间宽大，浴室的设计都不错，只是房间里的酒水设备不足。我从加州带来几瓶很好的红酒，可是没有杯子，不过酒店马上就送过来。客房，门房的服务都很好。在大连的五星酒店里这家的价格合理（可是还是比我在北京住的五星酒店贵）。我住过大连其它的五星酒店，这家日光比较划算。
1,服务不是很专业，处理速度太慢。不过，因为服务员的小错误，副理亲自上来道歉，还是非常让人感动的。
1,管理非常好！细节服务非常到位，值得推荐！感觉得到是一个老牌的酒店．
1,比想象的要好。看来金钥匙联盟还是有一定的质量控制的。房间设施还可以，就是烟味太重。回来睡衣上全是烟味。早餐很一般，可选择的东西少。不过那个巴基斯坦服务生态度倒是很好。就在鸭绿江边上，周边环境到还可以
1,和父母一起去的，所以住在家庭房里，没有看到无敌江景。总得来说，酒店弄得比较干净。韩国人特别多。但是房间里老是有一股去不了的怪味道，马桶偶尔漏漏水，莲蓬头设计得非常容易往外溅水。早餐也不咋地。虽然缺点多多，但是已经算是丹东最顶尖的酒店了。
1,"面对鸦绿江大桥,附望远镜,还有飞镖,设施没话讲!下楼就是风景区很不错!"
1,这次春节去金华玩在国贸住了一天，总体感觉是很不错的，宾馆的硬件和服务都很好。就是住宿停车要收费的，虽然收费不高，但是感觉别扭，这个好象是金华宾馆的通病。还有，早餐是88元的，好象是偏高了，并不值。
1,给我升级到“韩式房”，进门脱鞋上炕，炕上只有两个大床垫子，感觉有些简陋。卫生间座便带冲洗装置，不错！
1,"据同事反映,各方面都不错,下次出差,他们还希望住这家酒店."
1,我选择的是大床房，（刚装修不久吧，屋里还存有一股装修的味道）；屋内设施跟单身公寓一个样，还不错。床也比较舒服，但可能是我皮肤比较小气吧，感觉床上用品有点偏硬；还有大床房跟编外房间一样，都出了安全门了：（（据服务员介绍大床房每层只有两间，另一间临街比较吵）不过幸好门口有个阳台，感觉孤立了，但还是有一个小空间。总的来说性价比还行！
1,第一次入住宁丰宾馆，地处市中心，购物很方便。房间装修时尚、温馨，用品干净舒适，而且有鲜花和水果赠送，有家的感觉，服务热情周到。唯一不足的是门口修路，不过听说五一就可以修好。住后感言：同样的服务，他们更惊喜；同样的微笑，他们更真诚！
1,环境不错，服务态度很好，地理位置也很好，交通也方便。198的价位性价比是相当的高了，房间装修很时尚，还有液晶电视，每天都有水果和报纸送，由于本人睡了懒觉就没法对早餐进行评价了，总次入住相当满意，如果下次到银川，入住宁丰肯定是首选，比隔壁180的如家划算多了。唯一美中不足的就是半夜隔音稍微差了点，醒来的时候听见隔壁房间的电视声了，不过这是酒店的通病了，小问题了，如果能改进就更好了。
1,"对本次入住的酒店,感觉很不错,因为我本人蛮注重环境的,每次入住酒店都会查看点评的,所以选了这间酒店,地方也很好找的,我们入住的是395的房间,但是他们给了我们一个价值888的房间给我们体验,真是太舒服了,早餐是价值88元的,很丰富,真的是超赞的,极力推荐!!!!!!!!!!!1"
1,本来订这里是因为它算山上比较便宜的，后来入住发现，比想象中的好很多。起码很干净。就是隔音效果不太好，早上隔壁人去看日出，那个吵啊～～其它的感觉还不错
1,"我4月23日晚入住的该酒店,前台小姐先给了我一个两幢楼之间的一个房间,很是不满意,去前台给换了一个,还可以.觉得酒店是不应该先把不好的房间先给客人的!!我是从前山坐索道上山开始游览的,带孩子和母亲,走到该酒店的位置也确实该休息了.排云亭的位置很近,风景我觉得也是最美的!也去西海大峡谷走了一段,确实美.觉得从前山上\后山下的话,住该酒店的位置刚好是一半的位置.早晨去丹霞峰看日出,要爬一个锁着的铁门,有些扫兴.看日出到现在也总觉得太阳是从西边出来的!哈哈!黄山确实不错!!补充点评2008年5月12日：我喜欢旅游.我的QQ:410073425"
1,出乎意料，大力推荐的一个酒店。游西海大峡谷的话，绝好的落脚处。我是第三次上黄山，山上潮湿我是知道的。看过本站帖子，已有心理准备。但此酒店房间一点潮湿感觉都没有。电暖器片工作良好（西门子的），房间足够暖和。记得以前来黄山（分别是十年前和二十三年前），也住过800多块的酒店，但被子中感觉似乎是可以拧出水的。我在南方生长过，对潮湿有一定的适应能力，但那时的山上的潮湿，还是让我几近不能接受。不过考虑到当地的环境，是情有可原的。不过这次LP（没怎么出过门的北方人）还是觉得床褥有点“潮”，不过也觉得很不错的。在我看来，所谓的“潮”只是南方天气造成的“凉”而已。北方人不太习惯。洗澡水很好。自带干粮没上馆子，所以对菜品菜价没得发言权了。前台男服务生也挺好的。虽然没有特别热情各感觉，但挺职业并且有问题的话也乐意给予解答。总之这次住宿免去“受潮”之苦，实为意外之喜。要知道，在走了那么多山路之后有个舒服的卧榻是多么幸福的事啊。强烈推荐。（注：当然请各位要上山的朋友们不要拿这里的房价跟其他地方相同房价的房子来比较，我觉得那样比的话就没什么意思了）
1,2008年7月16日晚上11点多，我入住了这家酒店，因为这家酒店离张家界荷花机场非常近，步行不到10分钟。酒店前台有一个瘦高的小伙子接待，虽然已经很晚，但是小伙子的态度很好。房间给我最大的感受就是床非常干净，特别舒适，卫生间配有吹风机，柜子里配有两个防毒面罩，门背后张贴有详细的紧急疏散示意图。次日早晨起来，拉开窗帘，就看到了酒店背后的小山小道，绿油油的，风景很美，空气也不错。另外，酒店还送早餐，味道还不错，吃得比较舒服。
1,此次去三亚，共住了3家宾馆，第一家是三亚湾的普通的，感觉还算干净，只是没热水，而且进房间的时候发现了一只壁虎，吓的不轻。第二天住提天域，虽然感觉没有喜来登的好，但是确是此次三亚旅游入住的三家中条件最好的，只是早餐太贵了，又没东西吃.珠江在大东海，所以俄罗斯人特别多，而且当地人去海滩的也多，感觉好像太嘈杂了。我们后来改为海景房，看海景还不错，阳台太小了，简直是可怜，房间还可以，吃的也是恶贵，午餐一个蔬菜、一个点心、一个菜泡饭，结帐要100多，晕倒。还有要提醒的是如果到春园那边吃海鲜，需要有耐心，我们三个人，点了4-5个菜，结果等了2小时，才把所有的菜上完。（还是老板娘亲自出马催，才在2小时之内吃好）
1,"总的来说还是不错的,但服务的态度和水准有待进一步提高"
1,选择珠江花园的原因就是方便，有电动扶梯直接到达海边，周围餐馆、食廊、商场、超市、摊位一应俱全。酒店装修一般，但还算整洁。泳池在大堂的屋顶，因此很小，不过女儿倒是喜欢。包的早餐是西式的，还算丰富。服务吗，一般
1,我是12月20几号在珠江花园酒店住了几天，感觉还不错，出门就可以到海边，不过下午饿了，酒店没有什么吃的，出去外面也都还没有营业，感觉挺不舒服的，但是此酒店在来看来还是蛮ok的，相对这个时间，价格还不错，也像前面说的房间不够大，尤其是阳台太小。不过下次我应该还会考虑入住这间酒店。补充点评2008年1月1日：不知道为什么我给的4分，跳成5分了，补充一点，这间酒店我只评4分。
1,我住的是新毫华海景房唯一好处是可以看到海但房间很小很旧是很老的一家酒店下次有机会来大东海的话应该不会选择这家酒店了这家酒店唯一的优点是交通方便虽然是老酒店但卫生做的很好补充点评2007年12月24日：房间实在太小了
1,酒店环境还可以，距离公交车站比较近，出行方便。一般的服务员很和气会主动向你问好，倒是看着象管理人员的从不见打招呼。比较郁闷的是，有一天服务员因为拿走了一筒快过期的冰箱里的饮料，没有交接清楚，下一班的人员误会是我们喝掉了。还有我预定的4天的房，结果到第三天上午房卡就被停掉了，害我从沙滩返回时只好先到大厅重新办理。早餐去的比较晚时感觉他们餐桌收拾的很慢，好像服务员不够用似的，看着将近7、8个没人坐的桌子却都有一摞待收拾的餐盘，没办法告诉服务员后半天才来收拾
1,前台接待服务太差，去前台办手续的时候爱理不理的，，我住的是3栋，不跟前台一栋房子，很难找，也没服务员带过去，不过房间和环境还可以，空气很好！！
1,选新兴主要就是看重他的地理位置，机场大巴到门口，到西站也很近，出门逛街有地铁，紧挨城乡贸易中心和翠微。由于没有普通标间了，定的豪华标间，也没有感觉出太大差别。虽然临街，但是双层玻璃，晚上睡觉还是很安静的。服务员态度都不错，临走的时候，以为朋友的火车票落在房间了，在退房后从西站打电话给客户中心询问，还是很热心的帮助寻找，虽然最后是虚惊一场，但这点很感谢服务员！总体感觉还不错，但是和其他宾馆相比，房间小了点，价钱稍贵，但其他的卫生、环境、服务还是不错的。
1,已经去过一次了，这次也是从携程订的房间，但是好像跟前台沟通的不好，到了居然找不到我们的名字，奇怪
1,酒店离长途汽车站很近，走路5分钟就到了。整体环境不错，房间很干净。我住的是标准间，作为三星级酒店，我感觉很好了。服务态度很满意。沿着酒店大门前的路一直走就是鸣沙山。打车10元，公共汽车1元，酒店门口有站。据说是敦煌最贵的酒店了。不过我只住了一晚，就无所谓了。
1,坦白说，酒店比我想象中的好。在三星酒店中属于较好的一类。员工的服务意识很强，不象是内地城市。但是，携程的价钱不够有竞争力，在火车站遇到的拉客的导游，可以提供更好的价格（路遇的旅伴尝试了）。
1,住的是680元一晚的标准间，我与老婆都住的很开心。我们这趟从兰州去嘉峪关再来到敦煌，只有这家的服务达到4、5星级酒店水平，很亲切，也很主动。从房间能看见鸣沙山，景观一流。餐厅食物一般。自助早餐是中式为主，比较一般。零点早餐（也已含）是在酒店的天台餐厅用餐，是西式为主，我们没时间享用，可能会好些，不过我们曾经在这餐厅的露天范围喝酒，晚上看着头顶亮的想去了大漠的星星，感觉非常不错。酒店算是在郊区，但其实就离市区3公里，离夜市4-5公里而已，可是一般很少出租车经过。倒是有辆3路公交车在酒店门口有站，每5分钟一趟，10分钟就到市区，所以也不是很不方便。补充点评2008年8月8日：上网速度就比较差，不过免费的，就没太多要求。
1,酒店环境不错，比较有特点，附楼比较一般。没怎么用服务员，感觉服务中上吧。
1,自然环境一流，宾馆内部装饰（附楼）也相当不错，说不上豪华，但是很整洁清爽。总体感觉是宁静写意。
1,环境很好，花园很大，服务生态度也很好，距离机场很近很方便，不错，下次考虑再次入住
1,"离湖州市区比较远,打车不是很方便.不过门口有公交车,班次还比较多.最好自己有车.湖景房,并不是临湖只能远眺太湖.酒店在山上,比较清静.房间送餐不收服务费,菜也比较便宜,只是做的菜比较咸,房间还不送水,只能喝热水壶烧的水."
1,环境一流，庭院深深，小桥流水，枯藤老树昏鸦。多次入住。只是早餐极其惨淡，无论中西，希望改进。
1,"住的行政大床房,实在是喜欢西郊里的环境,院子里的黑天鹅,丹顶鹤,还有西郊的小野猫,繁华上海中的安逸休息之地,以后去上海都住这里."
1,"由于小孩怕震天响的炮仗声,我们每年都有大年夜和初四晚到宾馆过夜的习惯"
1,贵宾楼标间装修不错，能达到三星级标准。服务也很好，晚上很安静。就是在住了两晚后第三天结账的时候网络不通，不能用信用卡，当时很是郁闷，由于没有带太多现金，还去银行去取钱来交房费。宾馆反馈2008年7月30日：尊敬的客户：您好！感谢您对金城大酒店的支持!酒店的网络不通给您带来的不便，我们向您表示歉意！有关问题已向相关部门反映！欢迎您再次入住我酒店！
1,酒店地段尚可，离火车站和沃尔玛超市比较近（需要打车），大厅和前面的停车场都比较宽畅。房间里设施也不错，不足之错有三点：一、网络不稳定，好几个房间上不了网，网线和插口很破旧，偶尔会断线。二、大厅小卖部铁将军把门，想买点东西需要去外面买。三、餐厅提供的经济套餐名不符实，25元的套餐跟外面卖5块钱的差不多！宾馆反馈2008年3月27日：尊敬的客户：您好！感谢你对金城大酒店的支持，对于你反映的三个问题我们已经反馈到酒店相关部门。谢谢！
1,"山庄很安静,空气非常好,交通也方便,房间空调不太凉"
1,"我们是在2008年春节入住该酒店的.就这价格来说:总体感觉不错.但二次无法用门卡开门,最后麻烦服务员开的.他们的服务态度不错,这点值得表扬.卫生间小了点.如果再次回襄樊,金城仍是我们的首选(当然如他们不涨价的前提).最后希望他们可以送双早!谢谢!:)宾馆反馈2008年2月15日：您好！感谢您对金城大酒店的支持！您反映的问题客服部已记录，我们会在以后的工作中改善，谢谢！祝您春节愉快！"
1,"房间干净整齐,服务员态度很好,不过餐厅一般.给我的早餐券上的套餐与餐厅的套餐不符"
1,还不错，应该比较符合三星级标准，不算太贵，可能是和携程的签约价格！
1,总的来说还算可以，我在15楼住着，洗澡的水压有些小。其他还可以。就是离龙门石窟有些远，17公里左右。宽带的速度不错。
1,"酒店位置不错，挺方便的。最好的是,隔壁就是八达航空公司,有BUS从洛阳到郑州的新郑机场,非常方便,最晚的一班是下午2：30从洛阳出发。酒店房间不错，就是有气味，受不了：（这个问题不解决，下次实在不想住了。何况价格没什么优势。"
1,"总体服务不错,就是房间隔音太差,走廊里的声音就像是在房间里一样,早餐也还可以"
1,酒店环境很好交通很方便附近有比较多吃东西的地方我是晚上到的12点多在附近还是可以很方便吃到东西
1,房间设施不
1,"我是初二晚上到的这家酒店,酒店环境很好,后山就是旅游区，前面是五一广场，房间设施一般，但服务很热情，还有水果送。"
1,环境和服务都比较不错，最大的缺憾是，早上打的的时候非常不方便。往往需要等上10分钟时间
1,真是很好，早餐也十分让我满意，有机会去那里我还会选择这个酒店
1,"没过几天我还是选择住这个宾馆,怎么办呢,忘不了这里的早餐好滋味呀,个方便都挺好的~"
1,环境优美，服务员热情大方，有一种宾至如归的感觉，下次去福州还住于山宾馆！！我到现在还忘不了那里的早餐@_@
1,还算马马虎虎的的3星宾馆吗，地理位置还可以，和广场很近。可是周边环境太差，很吵。而且门口没有出租车，外出很不方便。
1,酒店的服务不错，我去是预定的豪华大床间，后来因为没有我预定的房间类型，自动给我升级到商务套房。这点还是让人比较舒服。另外早餐现在也还可以。就是因为距离机场比较不远，飞机的噪音比较大。宾馆反馈2008年3月14日：尊敬的客人，您好，非常感谢您对厦门丽轩酒店的服务及早餐的认可，对于酒店的软件服务，我们一直在改进。另外噪音问题，酒店于2007年5月份经过重新装修，很大程度上解决了噪音问题。欢迎您的下次光临！
1,环境不错，空气新鲜幽静．离市中心有点远，但交通路况不错，适合有自驾车的城市人度假休闲．服务好，销售部的周小姐百问不厌，出门步行约５分钟有太湖船菜河鲜一条街，二十几个饭店营业到晚上十点，河鲜新鲜价廉，在湖州很有名．晚上停
1,住在这里感觉很舒服心情很好，有什么问题都能得到及时地解决，不管是大堂副理还是服务员都是很专业的，服务水准一流。早餐很丰富，旋转餐厅能看到玄武湖。
1,首先我要点评一下玄武饭店6楼的房间，实在是太差了，最多只有3星级的标准；8楼以上的房间明显是重新装修过的，要好很多；我们入住的时候一下子要了6间房间，前台有位大堂副理为我们升级到豪华房，都在12楼以上的，房间就要大很多，服务态度还不错；但是令我非常愤怒的是，酒店居然不允许我从带外卖回房间吃，真是太太太可恶了，在我据理力争下，居然还有人拿着什么酒店的管理规定给我看，难道酒店的规定不让吃饭？他们让我要么出去外面吃饭，在房间吃，只能在酒店点，这样的霸王条款，我怎么能接受，我在大堂与他们几个貌似高管的人纠缠了10多分钟，他们在一楼的餐厅给我们找了个包房让我们把外卖回来的饭在里面吃，还提醒我们不要弄脏了桌布。如果不是因为这一出的话，我想我还是蛮喜欢这个酒店。但是确实因为这个，太令我失望了！
1,作为老宾馆，感觉环境和服务都很到位了。离地铁很近，出门就到很方便。但是按五星级饭店的性价比，南京人说这家不是很划算。我自己住感觉不错。订的市景房，床很大很柔软，特意要的靠拐角的房间，很安静。里面的内部设计也很大方舒适。电视放墙边的设计不是很好，躺床上扭脖看一会儿就吃不消了。楼下的餐饮去尝了，味道还可以，但是偏贵，早餐太贵，没去。电梯要用卡，来访的朋友说很不方便。空调很足哦。
1,交通挺方便，服务也不错，附近走不远就有很多吃的地方，挺好，就是电梯需要用房间钥匙很麻烦。补充点评2008年7月14日：电视的台少了些，就那么十来个吧，还很多外国台，国内的地方台大部分看不到，这点不怎么好。
1,不错的饭店，饭菜做得也不错，来潍坊这里值得住住
1,服务不错啦，不过房间特别是北向房间洗手间反味，建议改进
1,"上周去住了两晚,本来想住飞,订的时候没房了,携程给推荐了这家,服务真的不错,还有水果,阎蕾小姐还亲自打电话问候,每年都去潍坊好七八次,这地就常住了."
1,总的来说还是不错的，除了床小点，改换大的，其他还是不错的，新装修，服务也不错！
1,不错的酒店，早餐也可以，还有携程预定的话有礼品赠送，还有人问候，酒店新装潢的，都不错，还有马桶里面有玫瑰花瓣。。呵呵呵呵
1,"酒店服务特别到位,时刻为顾客着想.房间干净.下次还会入住.补充点评2008年7月2日：闫蕾小姐的服务非常好。"
1,地理位置还行，就在县城中心，出行比较方便。而且下面临河，风景也还说得过去。但因为是老酒店了，设备当然很一般。而早餐就惨不忍睹了――居然只有8样，一点不像是三星标准提供的早餐！另外，可能会要求你10点前退房，而不是12点！
1,"房间是新装修的,用的是浅色调,感觉很温馨,布局较合理,显的比较宽敞.酒店选用的布草很讲究,放在手里感觉到厚实,柔软.服务周到,特别是本人出差带的衣服较多,服务员可以考虑客人的实际需要,随时增加衣架.酒店的饭菜做的有特色,去过不同的楼层,都是满意而归.虽然酒店在细节上有过人之处,但如果在某些地方再改进一下,完全可以和当地的四,五星酒店媲美,如卫生间放置小挂钩可以挂"
1,"服务不错,餐饮很好,A座房间该重新装修了.补充点评2008年2月20日：感觉总体上不如鸳飞大酒店."
1,"这次入住发现在服务上下了工夫.比如在走道上,洗手间放了报纸.餐厅早餐自助餐服务,电梯服务都很周到.其实宾馆服务硬件不一定要很豪华,但要真心对待客人.希望坚持."
1,成熟型酒店，房间、服务都还不错，商务房间，配液晶屏电脑，上网速度也很快。特别是没有一般经济型酒店的隔音差的问题。位置属于市中心，去各个地方都不远。不足：一出电梯，有一股怪味，是夏天潮气？好在房间里面没有。早餐地点太挤，品种一般。总的来讲，浙江饭店还不错，房间价格稍贵。如果便宜100元，就很有竞争力了。
1,打车到客运站需要12元（加1元燃油费），要的是经济间，所以勉强一些算满意吧，主要是价位摆在那里的，如果有机会还会取得。主要是靠近山东省内最大的游乐园富华游乐园比较好，玩得方便。
1,这个酒店位置很好，就在新街口附近，走到哪里都近，吃饭也方便。酒店员工服务也很好，主管顾新峰当时帮我做的入住，因为他们在做酒店改造，就帮我免费升级了！客房的服务员也是相当的周到，到了之后的服务让我十分的满意。送来的报纸还配上一个有淡淡香味的花，让人感觉宾之如归。真的是一个值得推荐的酒店。我在协程虽然不算资深会员级别，但是也用协程3年了。这是第一次上来点评，就是因为服务真的很出众。让我觉得这钱花得不冤枉。
1,"1\象前面评价的服务态度非常好,前台接待很棒.2\房间用品设施还可以,就是窗不能开比较郁闷,有点味道的,开了空调还好.3\地理位置很好,离地铁很近,离商场很近,逛街方便.4\就是携程没有早餐比较讨厌.呵呵,还看到有人办婚宴.400元还可以了."
1,"几次入住该酒店都给我一种“顾客是上帝""的感觉，尤其是每次checkin时,接待员万鹏先生给予细致周到的服务,让我们心情非常愉快。这也是我们每次来南京都喜欢住该酒店的原因。我呒向朋友谈了在酒店的情况,他们也表示下次要住该酒店尝试一次."
1,碰上酒店做活动，加了40元给升级到行政房。房间还不错，比较新。服务员是实习生，不熟练但态度认真。前台态度也不错。不过房间有些状况。到半夜无奈要求换房，后来也同意了。总体感觉还是不错的。酒店地理位置也不错，如果价格再便宜些就完美了。
1,非常好的酒店，服务没的说。到店后知道我们是第一次入住，给免费升级成公寓房，房内设施很好，装修格调我很喜欢。前台给送进房间，服务员帮我们换好拖鞋，泡好咖啡。唯一遗憾的是停车场比较小，大堂里面沙发很少，显得很空旷。下次有机会一定还来这里。
1,在中旅行十年首次住到服如此到位很好的酒店很仔注重主的住客提供服主管郝先生更是切感上比五星的酒店更佳力的推大家住超乎你能想像的好服人住中所有的酒店是最好的
